Date,1301.T,1305.T,1306.T,1308.T,1309.T,1311.T,1319.T,1320.T,1321.T,1322.T,1325.T,1326.T,1328.T,1329.T,1330.T,1332.T,1333.T,1343.T,1345.T,1346.T,1348.T,1349.T,1356.T,1357.T,1358.T,1360.T,1364.T,1365.T,1366.T,1367.T,1368.T,1369.T,1375.T,1376.T,1377.T,1379.T,1380.T,1381.T,1382.T,1383.T,1384.T
2023-08-31,3589.2841796875,2333.824951171875,2307.16455078125,2281.33154296875,38900.0,1109.065185546875,383.7203674316406,32368.197265625,32452.47265625,7600.0,204.28948974609375,26355.0,7023.0,3224.928466796875,32475.0234375,712.428466796875,783.8151245117188,1821.7493896484375,1712.4520263671875,32293.677734375,2282.439208984375,14313.361328125,586.4000244140625,231.0,36798.68359375,565.0,21010.291015625,30800.0,603.0,27155.0,853.0,31393.140625,885.8800659179688,1342.7470703125,4009.581787109375,1724.4437255859375,1029.2347412109375,2824.5478515625,1645.928466796875,3074.8466796875,948.2649536132812
2023-09-01,3612.898193359375,2352.00927734375,2327.75146484375,2299.513427734375,39230.0,1121.640625,383.7203674316406,32474.703125,32587.9765625,7669.0,202.4735870361328,26180.0,6982.0,3234.492431640625,32620.173828125,721.7449951171875,793.8363647460938,1830.2435302734375,1717.7772216796875,32418.509765625,2299.959716796875,14169.0634765625,577.0,230.0,37046.98828125,561.4000244140625,21098.056640625,31010.0,598.0,27635.0,837.0,31518.21484375,889.7740478515625,1348.41259765625,3981.010009765625,1730.100830078125,1028.2535400390625,2797.46923828125,1813.8609619140625,3114.4580078125,949.1846923828125
2023-09-04,3655.402587890625,2375.93603515625,2353.125732421875,2323.4365234375,39790.0,1132.7652587890625,385.7189025878906,32639.3046875,32771.87109375,7833.0,203.7447052001953,26390.0,7030.0,3253.619873046875,32794.35546875,715.5029296875,801.3907470703125,1837.843505859375,1726.65234375,32610.5625,2324.583740234375,14318.0166015625,566.4000244140625,228.0,37513.796875,555.0,21307.720703125,31380.0,591.0,28205.0,822.0,31701.013671875,889.7740478515625,1352.1895751953125,4014.343505859375,1740.471923828125,1020.404296875,2801.204345703125,1741.3447265625,3149.118408203125,922.5118408203125
2023-09-05,3674.293701171875,2378.807373046875,2354.562255859375,2326.307373046875,40170.0,1134.6998291015625,385.8140563964844,32736.12890625,32829.94140625,7812.0,203.65391540527344,26405.0,7029.0,3260.314697265625,32891.125,717.5526123046875,802.469970703125,1846.3375244140625,1736.4150390625,32696.98828125,2326.4775390625,14318.0166015625,563.7000122070312,226.0,37722.375,552.0999755859375,21317.47265625,31550.0,587.0,28265.0,820.0,31777.982421875,894.6415405273438,1346.524169921875,4009.581787109375,1742.3575439453125,1027.2724609375,2796.53564453125,1748.0238037109375,3129.312255859375,916.9933471679688
2023-09-06,3697.907470703125,2396.513427734375,2373.23388671875,2342.5751953125,40070.0,1144.3734130859375,389.4305114746094,32968.50390625,33091.265625,7790.0,202.4735870361328,26315.0,7018.0,3286.136962890625,33113.6875,711.8694458007812,809.5619506835938,1845.8905029296875,1734.1961669921875,32937.0546875,2344.9453125,14243.541015625,555.0,222.0,38248.77734375,543.9000244140625,21493.00390625,32010.0,579.0,28700.0,807.0,32018.505859375,891.7210693359375,1340.8583984375,4066.725341796875,1741.414794921875,1025.31005859375,2783.46337890625,2129.6884765625,3124.361083984375,900.4378051757812
2023-09-07,3768.74853515625,2389.335205078125,2362.701171875,2333.005859375,39710.0,1137.6019287109375,391.1435241699219,32755.4921875,32849.296875,7745.0,199.20494079589844,26250.0,7006.0,3259.3583984375,32891.125,715.5029296875,814.187255859375,1840.5257568359375,1712.4520263671875,32668.1796875,2335.474609375,14187.68359375,559.2999877929688,226.0,37702.5078125,551.2999877929688,21400.36328125,31570.0,587.0,28470.0,812.0,31797.22265625,897.5619506835938,1337.0814208984375,4057.2021484375,1749.9002685546875,1025.31005859375,2805.873046875,2606.76904296875,3114.4580078125,887.561279296875
2023-09-08,3787.6396484375,2363.494140625,2337.805419921875,2309.082763671875,39290.0,1127.44482421875,389.3353271484375,32329.470703125,32442.796875,7623.0,196.8442840576172,26295.0,7012.0,3220.146484375,32494.376953125,705.6275024414062,812.1829223632812,1837.3963623046875,1720.140869140625,32274.47265625,2309.430419921875,14187.68359375,572.2000122070312,231.0,36788.75,565.0,21219.953125,30790.0,602.0,27840.0,829.0,31412.384765625,886.8535766601562,1330.471435546875,4023.867919921875,1746.12890625,1021.385498046875,2805.873046875,3086.71240234375,3104.55517578125,931.7094116210938
2023-09-11,3773.47119140625,2364.929931640625,2340.677978515625,2310.03955078125,39800.0,1131.314208984375,389.3353271484375,32232.64453125,32336.33203125,7725.0,197.2074432373047,26145.0,6970.0,3208.670166015625,32368.580078125,699.1991577148438,808.0203247070312,1818.6199951171875,1708.0430908203125,32168.841796875,2311.32470703125,14243.541015625,570.2999877929688,233.0,36470.91796875,569.2000122070312,21166.3203125,30540.0,607.0,27885.0,829.0,31277.689453125,887.8270263671875,1326.6944580078125,4042.91552734375,1747.0716552734375,1023.3477783203125,2774.1259765625,3754.62548828125,3109.506591796875,1006.2093505859375
2023-09-12,3834.866943359375,2384.550048828125,2360.3076171875,2329.17822265625,39890.0,1140.50390625,389.3353271484375,32523.115234375,32646.048828125,7673.0,200.11289978027344,26165.0,6975.0,3241.18701171875,32687.9140625,704.22998046875,817.2706298828125,1819.5140380859375,1708.9390869140625,32456.923828125,2331.6865234375,14313.361328125,561.4000244140625,229.0,37195.97265625,558.5999755859375,21327.224609375,31120.0,594.0,28375.0,814.0,31585.5625,893.6680297851562,1328.5828857421875,4119.1064453125,1759.32861328125,1021.385498046875,2773.1923828125,4422.53857421875,3129.312255859375,1061.39453125
2023-09-13,3801.807861328125,2381.678466796875,2359.35009765625,2328.22119140625,39560.0,1139.052978515625,381.7218322753906,32445.658203125,32568.619140625,7601.0,202.8367462158203,26090.0,6962.0,3231.622802734375,32600.82421875,710.6583251953125,823.2833862304688,1797.161376953125,1688.327880859375,32380.1015625,2330.7392578125,14313.361328125,561.2999877929688,229.0,36997.32421875,560.9000244140625,21341.8515625,30990.0,598.0,28345.0,815.0,31624.046875,897.5619506835938,1335.19287109375,4109.58349609375,1762.156982421875,1030.2159423828125,2782.529541015625,3754.62548828125,3129.312255859375,1025.524169921875
