Date,1301.T,130A.T,131A.T,132A.T,1332.T,1333.T,134A.T,135A.T,136A.T,1375.T,1376.T,1377.T,1379.T,137A.T,1380.T,1381.T,1382.T,1383.T,1384.T,138A.T,139A.T,1401.T,1407.T,1414.T,1417.T,1418.T,1419.T,141A.T,1420.T,1429.T,142A.T,1430.T,1431.T,1432.T,1433.T,1434.T,1435.T,1436.T,1438.T,143A.T,1443.T,1444.T,1445.T,1446.T,1447.T,144A.T,1450.T,1452.T,145A.T,146A.T,147A.T,148A.T,1491.T,149A.T,150A.T,1514.T,1515.T,1518.T,151A.T,152A.T,153A.T,154A.T,155A.T,156A.T,157A.T,158A.T,1605.T,160A.T,161A.T,164A.T,1662.T,1663.T,166A.T,167A.T,168A.T,1711.T,1716.T,1717.T,1718.T,1719.T,171A.T,1720.T,1721.T,1723.T,1724.T,1726.T,172A.T,1736.T,173A.T,1758.T,175A.T,1762.T,1764.T,1766.T,1768.T,1770.T,1773.T,1776.T,177A.T,1780.T
2025-02-26,3986.032470703125,842.0,1717.0,220.0,828.6796875,1007.230224609375,1500.0,2249.0,4330.0,1188.2724609375,1360.17822265625,3361.593505859375,1867.9412841796875,1215.0,993.205078125,2639.117431640625,1750.6790771484375,3169.31103515625,1337.51904296875,2242.592529296875,3310.0,693.4717407226562,1576.770751953125,1134.87353515625,2175.587890625,309.09747314453125,3220.59765625,1897.019287109375,706.9658203125,700.5234375,583.0,848.9056396484375,664.027587890625,174.0,902.9718627929688,890.2113647460938,171.86268615722656,2417.908447265625,1871.3692626953125,910.0,190.92791748046875,2581.0,2900.0,567.4666748046875,322.5028076171875,450.0,1229.893310546875,18530.0,644.0,1994.36865234375,1011.0,1605.0,1361.5999755859375,876.0,592.0,734.6530151367188,1116.3193359375,780.378173828125,878.0,1186.0,1282.9654541015625,6593.0,436.0,641.009765625,519.708740234375,2202.0,1789.3955078125,1793.7584228515625,1125.0,1942.52001953125,1074.818359375,3177.470703125,620.5387573242188,2382.579345703125,1041.0953369140625,314.0,1346.9659423828125,893.5635986328125,4579.201171875,1282.7906494140625,2104.0,735.8031616210938,3078.447021484375,3714.492919921875,620.8048095703125,325.0260314941406,2234.0,1262.8604736328125,1410.9019775390625,1761.15380859375,861.0,2613.294921875,2530.390380859375,12155.1962890625,818.6912231445312,1435.5977783203125,67.9642105102539,1168.401611328125,1723.6026611328125,1251.0906982421875
2025-02-27,4010.278564453125,830.0,1717.0,220.0,838.0888061523438,1004.9711303710938,1500.0,2179.0,4330.0,1188.2724609375,1373.81884765625,3376.27294921875,1871.8369140625,1215.0,1005.087890625,2649.71630859375,1765.3087158203125,3194.226806640625,1367.09326171875,2214.991455078125,3310.0,702.3245239257812,1579.5947265625,1147.1256103515625,2177.5263671875,323.363525390625,3253.897705078125,1868.2314453125,707.9315795898438,705.328125,586.0,851.7735595703125,667.9918823242188,174.0,926.1994018554688,899.8561401367188,176.80125427246094,2466.64453125,1893.939453125,912.0,185.95584106445312,2599.0,2900.0,573.3778076171875,311.6871643066406,450.0,1236.6192626953125,18530.0,638.0,1967.5166015625,951.0,1620.0,1243.2000732421875,853.0,594.0,732.7298583984375,1116.3193359375,793.8829345703125,892.0,1186.0,1296.9107666015625,6593.0,448.0,634.2317504882812,518.7281494140625,2202.0,1822.505859375,1781.1331787109375,1125.0,1942.52001953125,1078.663818359375,3167.63330078125,625.3048095703125,2436.7939453125,1014.4763793945312,308.0,1358.594482421875,901.2090454101562,4660.46044921875,1293.2275390625,2104.0,749.2512817382812,3115.164306640625,3690.31005859375,621.7643432617188,326.9379577636719,2234.0,1248.6533203125,1417.77001953125,1721.0831298828125,848.0,2637.62744140625,2530.390380859375,12321.0380859375,828.3455810546875,1435.5977783203125,67.9642105102539,1171.310546875,1726.5625,1281.4141845703125
2025-02-28,3995.73095703125,817.0,1717.0,220.0,831.7837524414062,1008.1984252929688,1500.0,2111.0,4330.0,1168.5501708984375,1360.17822265625,3327.34130859375,1849.4371337890625,1137.0,993.205078125,2670.9140625,1720.4444580078125,3179.27734375,1367.09326171875,2191.333251953125,3310.0,691.50439453125,1485.4591064453125,1127.18603515625,2154.748046875,319.5592346191406,3182.540283203125,1798.7435302734375,705.0341796875,705.328125,594.0,849.8616333007812,670.9652099609375,174.0,900.0684204101562,881.5311279296875,170.87496948242188,2489.520751953125,1884.12646484375,891.0,182.97259521484375,2600.0,2900.0,577.3185424804688,315.6201171875,450.0,1222.2064208984375,18530.0,628.0,1969.957763671875,922.0,1587.0,1223.4666748046875,840.0,593.0,714.4596557617188,1131.8238525390625,792.9183349609375,944.0,1186.0,1268.0240478515625,6593.0,439.0,625.51708984375,514.8058471679688,2202.0,1829.7037353515625,1772.392578125,1125.0,1942.52001953125,1093.08447265625,3113.52783203125,614.8195190429688,2379.72607421875,987.857421875,304.0,1348.904052734375,890.696533203125,4679.580078125,1280.8929443359375,2104.0,749.2512817382812,3072.649658203125,3608.08837890625,621.7643432617188,324.070068359375,2234.0,1229.71044921875,1412.8642578125,1738.675048828125,830.0,2611.348388671875,2516.9716796875,12282.015625,822.552978515625,1433.6798095703125,66.96473693847656,1149.009033203125,1670.325927734375,1258.9161376953125
2025-03-03,4058.770263671875,867.0,1717.0,220.0,842.6478881835938,1011.7483520507812,1500.0,2139.0,4330.0,1191.23095703125,1382.5880126953125,3332.234619140625,1840.6719970703125,1175.0,993.205078125,2693.075439453125,1753.60498046875,3254.025146484375,1379.495361328125,2198.233642578125,3310.0,692.488037109375,1469.4560546875,1149.2877197265625,2183.826904296875,324.3145751953125,3230.112060546875,1792.7874755859375,709.8632202148438,716.859375,596.0,852.7295532226562,674.9295654296875,174.0,914.5856323242188,897.9271850585938,173.83811950683594,2492.50439453125,1884.12646484375,903.0,187.94467163085938,2627.0,2900.0,570.4222412109375,314.6368713378906,450.0,1228.932373046875,18530.0,667.0,1928.459228515625,912.0,1590.0,1539.2000732421875,827.0,609.0,744.2689208984375,1135.6998291015625,809.3168334960938,964.0,1186.0,1227.184326171875,6593.0,433.0,634.2317504882812,522.6505126953125,2202.0,1855.13623046875,1811.239501953125,1125.0,1942.52001953125,1108.4664306640625,3138.12109375,624.3516235351562,2377.82373046875,1051.9400634765625,311.0,1364.40869140625,894.519287109375,4708.259765625,1309.3572998046875,2104.0,754.0541381835938,3120.961669921875,3569.395751953125,619.8453369140625,328.8498840332031,2234.0,1262.8604736328125,1501.1683349609375,1738.675048828125,833.0,2652.2265625,2521.763916015625,12447.857421875,821.5875244140625,1438.474853515625,67.9642105102539,1245.002197265625,1684.138427734375,1279.457763671875
2025-03-04,4073.31787109375,852.0,1717.0,220.0,844.1028442382812,999.4848022460938,1500.0,2047.0,4330.0,1193.203125,1363.10107421875,3317.55517578125,1831.9068603515625,1166.0,991.224609375,2668.0234375,1731.1728515625,3219.142822265625,1355.6451416015625,2220.906005859375,3310.0,688.553466796875,1468.5147705078125,1137.51611328125,2164.925537109375,320.5102844238281,3253.897705078125,1826.5386962890625,706.0,706.2890625,593.0,852.7295532226562,676.9117431640625,174.0,915.553466796875,907.5719604492188,171.86268615722656,2441.779052734375,1842.9111328125,917.0,187.94467163085938,2620.0,2900.0,573.3778076171875,312.67041015625,450.0,1232.77587890625,18530.0,681.0,1940.6646728515625,868.0,1565.0,1716.800048828125,904.0,609.0,742.345703125,1098.8768310546875,800.63525390625,942.0,1186.0,1210.250732421875,6593.0,421.0,624.548828125,514.8058471679688,2202.0,1821.0662841796875,1806.3836669921875,1125.0,1942.52001953125,1099.8140869140625,3118.446533203125,643.415771484375,2377.82373046875,1096.304931640625,293.0,1353.749267578125,887.8295288085938,4655.6806640625,1296.073974609375,2104.0,750.2118530273438,3110.333251953125,3632.27099609375,622.723876953125,325.98199462890625,2234.0,1300.746337890625,1535.5087890625,1778.7457275390625,834.0,2672.666015625,2520.805419921875,12467.3681640625,825.4492797851562,1438.474853515625,65.96526336669922,1243.06298828125,1640.7276611328125,1284.3487548828125
2025-03-05,4078.167236328125,830.0,1717.0,220.0,848.5648803710938,1007.8756103515625,1500.0,2120.0,4330.0,1195.1754150390625,1380.6392822265625,3376.27294921875,1842.619873046875,1155.0,994.1953125,2672.841064453125,1753.60498046875,3224.1259765625,1347.05908203125,2101.629638671875,3310.0,692.488037109375,1502.403564453125,1147.1256103515625,2176.557373046875,323.363525390625,3239.626220703125,2025.075439453125,707.9315795898438,699.5625,593.0,858.4653930664062,675.920654296875,174.0,923.2960205078125,915.2877807617188,172.85040283203125,2416.913818359375,1846.83642578125,905.0,187.94467163085938,2599.0,2900.0,574.3629760742188,310.70391845703125,450.0,1249.1103515625,18530.0,672.0,1943.1058349609375,845.0,1573.0,1539.2000732421875,942.0,603.0,743.3073120117188,1098.8768310546875,806.4229736328125,924.0,1186.0,1191.3250732421875,6593.0,426.0,629.3902587890625,522.6505126953125,2202.0,1835.9417724609375,1808.3260498046875,1125.0,1942.52001953125,1112.31201171875,3192.226806640625,648.1818237304688,2394.944091796875,1066.728271484375,297.0,1346.9659423828125,886.8738403320312,4655.6806640625,1294.17626953125,2104.0,752.133056640625,3117.096923828125,3550.04931640625,621.7643432617188,327.8939208984375,2234.0,1283.382080078125,1497.24365234375,1778.7457275390625,839.0,2706.73095703125,2520.805419921875,12496.634765625,834.1382446289062,1420.254150390625,61.967369079589844,1242.0933837890625,1627.9017333984375,1289.2396240234375
2025-03-06,4097.56396484375,864.0,1717.0,220.0,849.14697265625,1006.9074096679688,1500.0,2065.0,4330.0,1175.4530029296875,1383.562255859375,3405.6318359375,1871.8369140625,1165.0,1000.13671875,2668.987060546875,1716.543212890625,3259.00830078125,1369.0013427734375,2080.9287109375,3310.0,695.4390258789062,1530.644287109375,1146.64501953125,2180.434326171875,321.46136474609375,3249.140625,2030.0389404296875,712.7606201171875,705.328125,587.0,856.553466796875,678.8938598632812,174.0,932.00634765625,919.1456909179688,176.80125427246094,2418.903076171875,1862.537353515625,900.0,190.92791748046875,2586.0,2900.0,575.34814453125,311.6871643066406,450.0,1244.3060302734375,18530.0,680.0,2004.1329345703125,837.0,1589.0,1401.066650390625,943.0,599.0,742.345703125,1143.4521484375,806.4229736328125,915.0,1186.0,1149.4892578125,6593.0,422.0,640.04150390625,522.6505126953125,2202.0,1832.1029052734375,1803.4700927734375,1125.0,1942.52001953125,1116.157470703125,3226.657470703125,656.7606811523438,2422.52685546875,1065.742431640625,305.0,1347.93505859375,890.696533203125,4641.34033203125,1297.971435546875,2104.0,756.9359130859375,3104.53564453125,3801.551513671875,619.8453369140625,329.80584716796875,2234.0,1281.803466796875,1520.7913818359375,1759.1990966796875,848.0,2737.876708984375,2539.97509765625,12642.96484375,834.1382446289062,1437.515869140625,62.96684265136719,1253.7288818359375,1693.017822265625,1274.5670166015625
2025-03-07,4044.222900390625,832.0,1717.0,220.0,850.407958984375,1005.9393310546875,1500.0,2044.0,4330.0,1154.7445068359375,1366.99853515625,3386.059326171875,1881.5758056640625,1131.0,1005.087890625,2659.351806640625,1715.56787109375,3278.941162109375,1369.0013427734375,2070.08544921875,3310.0,678.7169799804688,1482.635009765625,1152.8912353515625,2158.625244140625,317.6571044921875,3277.68359375,1985.3681640625,710.8289794921875,708.2109375,588.0,860.3773193359375,691.7779541015625,174.0,933.9419555664062,908.5364379882812,172.85040283203125,2313.473876953125,1862.537353515625,888.0,187.94467163085938,2604.0,2900.0,580.2741088867188,312.67041015625,450.0,1253.9146728515625,18530.0,661.0,1921.135986328125,834.0,1565.0,1341.86669921875,920.0,589.0,725.9987182617188,1143.4521484375,804.4937744140625,894.0,1186.0,1122.5947265625,6593.0,415.0,625.51708984375,515.7864379882812,2202.0,1852.257080078125,1786.960205078125,1125.0,1942.52001953125,1121.92578125,3182.389404296875,643.415771484375,2397.797607421875,1053.9117431640625,302.0,1328.55419921875,886.8738403320312,4641.34033203125,1295.1251220703125,2104.0,756.9359130859375,3132.556640625,3670.963623046875,617.92626953125,329.80584716796875,2234.0,1281.803466796875,1512.942138671875,1778.7457275390625,866.0,2733.010009765625,2539.97509765625,12525.900390625,828.3455810546875,1435.5977783203125,62.96684265136719,1232.3970947265625,1669.3392333984375,1268.6978759765625
2025-03-10,4024.826171875,834.0,1717.0,220.0,855.4519653320312,998.1937866210938,1500.0,2049.0,4330.0,1154.7445068359375,1378.6905517578125,3386.059326171875,1872.810791015625,1141.0,1001.126953125,2660.315185546875,1717.5185546875,3268.974853515625,1348.9671630859375,2080.9287109375,3310.0,686.586181640625,1503.3448486328125,1160.0982666015625,2140.693359375,315.75494384765625,3320.498046875,2204.751220703125,716.6238403320312,710.1328125,580.0,866.1131591796875,690.7869262695312,174.0,946.5235595703125,904.6785278320312,174.82583618164062,2352.263916015625,1871.3692626953125,888.0,191.92233276367188,2555.0,2900.0,578.3037109375,330.36871337890625,450.0,1273.1317138671875,18530.0,658.0,1882.07861328125,855.0,1579.0,1302.4000244140625,941.0,578.0,737.5377807617188,1124.0716552734375,817.0338134765625,935.0,1186.0,1108.6495361328125,6593.0,410.0,627.4536743164062,519.708740234375,2202.0,1875.290283203125,1798.6142578125,1125.0,1942.52001953125,1134.423583984375,3133.20263671875,640.55615234375,2395.895263671875,1062.7847900390625,307.0,1326.6160888671875,893.5635986328125,4617.44091796875,1284.6881103515625,2104.0,752.133056640625,3140.28662109375,3608.08837890625,616.0072631835938,330.76177978515625,2234.0,1291.27490234375,1547.2825927734375,1750.403076171875,887.0,2700.891357421875,2539.97509765625,12457.61328125,829.31103515625,1438.474853515625,60.9678955078125,1309.96728515625,1697.950927734375,1257.9378662109375
2025-03-11,3990.8818359375,828.0,1717.0,220.0,858.3619995117188,988.1893310546875,1500.0,1998.0,4330.0,1136.994384765625,1358.2293701171875,3351.807373046875,1843.59375,1120.0,1026.873046875,2669.950439453125,1706.7901611328125,3249.0419921875,1359.461181640625,2066.142333984375,3310.0,688.553466796875,1466.632080078125,1158.4166259765625,2110.644775390625,317.6571044921875,3396.612548828125,2507.52001953125,714.6921997070312,713.9765625,567.0,859.42138671875,687.8136596679688,174.0,962.0086059570312,872.850830078125,169.8872528076172,2361.21533203125,1838.9859619140625,857.0,190.92791748046875,2553.0,2900.0,579.2888793945312,324.4692687988281,450.0,1276.97509765625,18530.0,651.0,1850.344482421875,845.0,1571.0,1341.86669921875,931.0,565.0,730.8067016601562,1133.7618408203125,808.3522338867188,915.0,1186.0,1093.7081298828125,6593.0,409.0,641.9780883789062,512.8446655273438,2202.0,1879.129150390625,1773.36376953125,1125.0,1942.52001953125,1138.2691650390625,3152.877197265625,645.3222045898438,2408.260009765625,1074.6153564453125,301.0,1331.4613037109375,879.2283325195312,4646.12060546875,1262.8656005859375,2104.0,743.48779296875,3099.70458984375,3651.617431640625,616.0072631835938,329.80584716796875,2234.0,1307.0606689453125,1523.73486328125,1750.403076171875,860.0,2695.051513671875,2539.97509765625,12291.771484375,829.31103515625,1419.2950439453125,60.9678955078125,1294.4532470703125,1676.2454833984375,1245.2215576171875
2025-03-12,4019.976806640625,826.0,1717.0,220.0,859.2349853515625,1024.011962890625,1500.0,2024.0,4330.0,1134.0360107421875,1355.3065185546875,3366.486572265625,1840.6719970703125,1111.0,1027.86328125,2668.987060546875,1716.543212890625,3254.025146484375,1358.5072021484375,2112.472900390625,3310.0,684.618896484375,1533.46826171875,1164.182373046875,2131.48486328125,320.5102844238281,3358.555419921875,2361.595458984375,713.7264404296875,721.6640625,596.0,866.1131591796875,687.8136596679688,174.0,967.8155517578125,885.3890380859375,172.85040283203125,2339.333740234375,1853.70556640625,896.0,192.916748046875,2592.0,2900.0,576.3333740234375,334.30169677734375,450.0,1260.640625,18530.0,664.0,1838.1390380859375,847.0,1598.0,1401.066650390625,937.0,560.0,717.3444213867188,1162.832763671875,791.9536743164062,920.0,1186.0,1110.6417236328125,6593.0,414.0,638.1049194335938,516.7669677734375,2202.0,1883.4478759765625,1815.124267578125,1125.0,1942.52001953125,1133.462158203125,3152.877197265625,644.3690185546875,2433.9404296875,1118.980224609375,297.0,1327.585205078125,878.2726440429688,4646.12060546875,1276.14892578125,2104.0,748.2907104492188,3121.927978515625,3646.78076171875,616.966796875,330.76177978515625,2234.0,1310.2178955078125,1531.5841064453125,1720.1058349609375,860.0,2671.692626953125,2539.97509765625,12047.88671875,820.6221313476562,1441.3516845703125,60.9678955078125,1289.6051025390625,1676.2454833984375,1229.5706787109375
2025-03-13,4049.072021484375,820.0,1717.0,220.0,851.6689453125,1032.4029541015625,1500.0,2075.0,4330.0,1139.9527587890625,1370.8958740234375,3395.845703125,1836.7764892578125,1120.0,1029.84375,2660.315185546875,1712.6419677734375,3209.176513671875,1378.5413818359375,2144.01708984375,3310.0,689.537109375,1533.46826171875,1154.8131103515625,2129.546142578125,323.363525390625,3353.798095703125,2527.37353515625,710.8289794921875,719.7421875,574.0,862.289306640625,684.8403930664062,174.0,945.5557250976562,883.4600830078125,173.83811950683594,2357.23681640625,1853.70556640625,883.0,191.92233276367188,2526.0,2900.0,576.3333740234375,341.1843566894531,450.0,1269.288330078125,18530.0,670.0,1850.344482421875,859.0,1581.0,1420.800048828125,914.0,541.0,718.3060302734375,1189.9654541015625,790.0244140625,935.0,1186.0,1109.6456298828125,6593.0,416.0,633.263427734375,523.631103515625,2202.0,1905.0416259765625,1822.8935546875,1125.0,1942.52001953125,1146.921630859375,3172.552001953125,638.6497192382812,2447.25634765625,1086.446044921875,287.0,1313.049560546875,883.0510864257812,4646.12060546875,1280.8929443359375,2104.0,751.1724243164062,3111.29931640625,3656.453857421875,617.92626953125,330.76177978515625,2234.0,1303.9034423828125,1503.130615234375,1802.2017822265625,866.0,2687.26513671875,2539.97509765625,12028.3759765625,825.4492797851562,1448.064697265625,61.967369079589844,1282.8177490234375,1637.767822265625,1224.6798095703125
2025-03-14,4112.111328125,838.0,1717.0,220.0,859.1380615234375,1034.0164794921875,1500.0,2040.0,4330.0,1142.9110107421875,1383.562255859375,3381.166015625,1832.880859375,1162.0,1019.94140625,2673.8046875,1736.0494384765625,3239.07568359375,1406.2076416015625,2130.216552734375,3310.0,689.537109375,1517.46533203125,1159.3775634765625,2123.245849609375,339.53167724609375,3349.041015625,2676.276123046875,711.7947998046875,709.171875,568.0,880.4528198242188,687.8136596679688,174.0,940.7166748046875,890.2113647460938,171.86268615722656,2389.064453125,1864.5,901.0,193.91116333007812,2565.0,2900.0,576.3333740234375,339.2178955078125,450.0,1297.153076171875,18530.0,672.0,1862.5499267578125,876.0,1587.0,1519.4666748046875,895.0,561.0,720.2291870117188,1226.7884521484375,793.8829345703125,980.0,1186.0,1144.5087890625,6593.0,423.0,647.787841796875,528.5339965820312,2202.0,1905.521484375,1848.1441650390625,1125.0,1942.52001953125,1148.84423828125,3226.657470703125,633.8836669921875,2434.891357421875,1137.7120361328125,287.0,1340.1827392578125,888.78515625,4684.3603515625,1284.6881103515625,2104.0,751.1724243164062,3118.06298828125,3637.107666015625,623.6834106445312,329.80584716796875,2234.0,1335.47509765625,1485.4698486328125,1866.7056884765625,872.0,2701.86474609375,2524.639404296875,11901.556640625,829.31103515625,1481.6290283203125,62.96684265136719,1307.0584716796875,1702.8839111328125,1217.8326416015625
2025-03-17,4150.90478515625,811.0,1717.0,220.0,862.9210205078125,1037.2437744140625,1500.0,2065.0,4330.0,1148.827880859375,1375.767578125,3376.27294921875,1825.089599609375,1181.0,1014.0,2675.731689453125,1744.8271484375,3259.00830078125,1443.4139404296875,2179.504150390625,3310.0,691.50439453125,1537.233642578125,1174.992919921875,2158.625244140625,348.09130859375,3339.526611328125,2540.278564453125,709.8632202148438,718.78125,570.0,884.2767333984375,688.8047485351562,174.0,936.8453979492188,908.5364379882812,177.7889862060547,2412.935302734375,1864.5,910.0,193.91116333007812,2620.0,2900.0,576.3333740234375,338.2346496582031,450.0,1286.5836181640625,18530.0,673.0,1886.9608154296875,920.0,1603.0,1499.7333984375,887.0,572.0,718.3060302734375,1246.1689453125,801.5999145507812,1035.0,1186.0,1077.7706298828125,6593.0,430.0,644.8829345703125,528.5339965820312,2202.0,1936.7122802734375,1877.279296875,1125.0,1942.52001953125,1170.9559326171875,3197.1455078125,639.6029663085938,2463.42529296875,1009.5469360351562,296.0,1336.3065185546875,886.8738403320312,4650.900390625,1298.9202880859375,2104.0,761.73876953125,3131.59033203125,3588.741943359375,634.238037109375,331.7177429199219,2234.0,1354.4178466796875,1504.11181640625,1855.955078125,893.0,2719.384033203125,2595.567138671875,12106.4189453125,830.2764892578125,1486.423828125,66.96473693847656,1305.119140625,1702.8839111328125,1213.919921875
2025-03-18,4204.24609375,820.0,1717.0,220.0,877.18017578125,1054.0255126953125,1500.0,2063.0,4330.0,1163.6195068359375,1374.793212890625,3371.379638671875,1828.9852294921875,1162.0,1008.05859375,2678.622314453125,1745.802490234375,3283.92431640625,1423.3797607421875,2153.87451171875,3310.0,689.537109375,1564.5330810546875,1179.317138671875,2180.9189453125,350.94451904296875,3353.798095703125,2345.71240234375,712.7606201171875,719.7421875,563.0,884.2767333984375,686.8225708007812,174.0,949.427001953125,896.9627075195312,175.8135528564453,2401.99462890625,1851.742919921875,922.0,193.91116333007812,2545.0,2900.0,576.3333740234375,339.2178955078125,450.0,1292.3487548828125,18530.0,699.0,1899.166259765625,920.0,1587.0,1460.2667236328125,908.0,555.0,781.7708129882812,1294.620361328125,822.821533203125,1028.0,1186.0,1070.7979736328125,6593.0,443.0,649.7244262695312,544.2233276367188,2202.0,1978.4600830078125,1873.3946533203125,1125.0,1942.52001953125,1190.1834716796875,3206.98291015625,645.3222045898438,2491.959228515625,1002.645751953125,297.0,1350.8421630859375,896.4306640625,4727.3798828125,1307.459716796875,2104.0,768.4628295898438,3146.083984375,3656.453857421875,625.6023559570312,332.6737060546875,2234.0,1348.1036376953125,1477.62060546875,1809.0430908203125,887.0,2712.571044921875,2539.97509765625,12252.75,831.241943359375,1470.1212158203125,65.96526336669922,1304.1495361328125,1727.549072265625,1220.76708984375
2025-03-19,4276.98388671875,860.0,1717.0,220.0,886.977294921875,1068.2255859375,1500.0,2007.0,4330.0,1163.6195068359375,1380.6392822265625,3400.73876953125,1835.8026123046875,1170.0,1027.86328125,2699.820068359375,1737.024658203125,3283.92431640625,1427.19580078125,2166.689453125,3310.0,695.4390258789062,1554.1781005859375,1181.7196044921875,2178.98046875,354.748779296875,3387.098388671875,2337.77099609375,709.8632202148438,733.1953125,565.0,890.968505859375,687.8136596679688,174.0,950.3948364257812,890.2113647460938,179.764404296875,2437.80078125,1842.9111328125,945.0,191.92233276367188,2559.0,2900.0,577.3185424804688,341.1843566894531,450.0,1311.56591796875,18530.0,715.0,1918.6949462890625,911.0,1600.0,1341.86669921875,905.0,558.0,768.30859375,1356.6380615234375,828.6092529296875,1015.0,1186.0,1039.919189453125,6593.0,444.0,643.9146728515625,545.2039184570312,2202.0,1984.6982421875,1841.345947265625,1125.0,1942.52001953125,1197.8743896484375,3246.332275390625,648.1818237304688,2481.4970703125,996.7304077148438,300.0,1346.9659423828125,894.519287109375,4779.95947265625,1318.8453369140625,2104.0,774.226318359375,3194.39599609375,3641.944091796875,627.5214233398438,333.6296691894531,2234.0,1351.2606201171875,1519.810302734375,1814.9071044921875,898.0,2713.544189453125,2587.899169921875,12301.52734375,827.3801879882812,1452.8594970703125,64.96578979492188,1316.7547607421875,1720.642822265625,1216.8544921875
2025-03-21,4262.43603515625,826.0,1717.0,220.0,892.118408203125,1077.2618408203125,1500.0,1941.0,4330.0,1162.6334228515625,1381.6136474609375,3410.52490234375,1832.880859375,1165.0,1014.990234375,2721.017822265625,1763.3580322265625,3293.890869140625,1465.3560791015625,2130.216552734375,3310.0,690.520751953125,1490.1658935546875,1193.4910888671875,2187.219482421875,355.69989013671875,3382.341064453125,2258.356201171875,707.9315795898438,725.5078125,561.0,907.2200927734375,683.8493041992188,174.0,954.2660522460938,894.0692749023438,179.764404296875,2442.773681640625,1872.3505859375,971.0,192.916748046875,2579.0,2900.0,581.25927734375,342.1676025390625,450.0,1344.23486328125,18530.0,707.0,1908.9305419921875,930.0,1593.0,1460.2667236328125,924.0,609.0,784.6555786132812,1364.390380859375,826.6799926757812,1045.0,1186.0,1040.915283203125,6593.0,446.0,699.1073608398438,548.1456298828125,2202.0,2019.248046875,1837.461181640625,1125.0,1942.52001953125,1208.4495849609375,3285.681884765625,650.0882568359375,2472.936767578125,981.942138671875,303.0,1355.6873779296875,906.9431762695312,4722.60009765625,1324.5382080078125,2104.0,770.3839721679688,3188.5986328125,3666.127197265625,632.3189697265625,332.6737060546875,2234.0,1368.6251220703125,1515.8856201171875,1822.7257080078125,880.0,2754.422607421875,2618.570556640625,12428.3466796875,834.1382446289062,1472.9981689453125,67.9642105102539,1319.66357421875,1743.3348388671875,1236.41796875
2025-03-24,4189.6982421875,819.0,1717.0,220.0,903.4674682617188,1078.22998046875,1500.0,2030.0,4330.0,1149.8138427734375,1371.8702392578125,3356.7001953125,1832.880859375,1176.0,1013.009765625,2746.069580078125,1754.580322265625,3303.857177734375,1465.3560791015625,2160.77490234375,3310.0,693.4717407226562,1525.9375,1165.8638916015625,2177.041748046875,360.4552307128906,3387.098388671875,2285.15869140625,709.8632202148438,746.6484375,555.0,917.73583984375,685.8314819335938,174.0,949.427001953125,906.6074829101562,178.77670288085938,2455.703857421875,1847.8177490234375,951.0,194.90557861328125,2578.0,2900.0,583.2296142578125,343.1508483886719,450.0,1351.9217529296875,18530.0,692.0,1947.9879150390625,927.0,1600.0,1401.066650390625,1074.0,592.0,756.76953125,1364.390380859375,817.0338134765625,1015.0,1186.0,1034.938720703125,6593.0,432.0,713.6317138671875,547.1650390625,2202.0,2016.3690185546875,1910.29931640625,1125.0,1942.52001953125,1190.1834716796875,3221.73876953125,647.2286376953125,2475.790283203125,995.7445068359375,310.0,1341.1517333984375,902.1647338867188,4770.3994140625,1316.94775390625,2104.0,777.1080322265625,3156.712890625,3733.83935546875,630.3999633789062,330.76177978515625,2234.0,1382.832275390625,1582.604248046875,1824.680419921875,881.0,2754.422607421875,2683.747314453125,12438.1025390625,831.241943359375,1461.4903564453125,67.9642105102539,1299.3013916015625,1770.9598388671875,1247.1778564453125
2025-03-25,4146.0556640625,816.0,1717.0,220.0,899.1994018554688,1073.7119140625,1500.0,2084.0,4330.0,1155.7305908203125,1373.81884765625,3371.379638671875,1839.6981201171875,1178.0,1025.8828125,2754.741455078125,1771.1605224609375,3259.00830078125,1471.080078125,2167.67529296875,3310.0,698.3899536132812,1562.6502685546875,1164.662841796875,2202.72802734375,359.5041198730469,3439.427001953125,2351.66845703125,707.9315795898438,735.1171875,558.0,926.339599609375,687.8136596679688,174.0,956.2017211914062,897.9271850585938,177.7889862060547,2484.547607421875,1853.70556640625,968.0,193.91116333007812,2630.0,2900.0,576.3333740234375,343.1508483886719,450.0,1335.587158203125,18530.0,686.0,1955.3111572265625,919.0,1624.0,1539.2000732421875,1228.0,596.0,751.0,1397.3372802734375,811.24609375,986.0,1186.0,998.0833740234375,6593.0,438.0,719.4414672851562,546.1844482421875,2202.0,2029.3253173828125,1869.510009765625,1125.0,1942.52001953125,1193.067626953125,3172.552001953125,645.3222045898438,2460.572021484375,994.7586669921875,311.0,1353.749267578125,903.1204223632812,4837.31884765625,1311.2548828125,2104.0,776.1474609375,3179.902587890625,3670.963623046875,634.238037109375,329.80584716796875,2234.0,1379.675048828125,1566.90576171875,1832.4990234375,874.0,2742.742919921875,2683.747314453125,12535.65625,835.1036987304688,1472.9981689453125,69.9631576538086,1302.2103271484375,1729.5223388671875,1246.19970703125
